Month,usdret_mean,usdret_winsor_mean,mortgage_rate_30y_pct,unemployment_rate_pct,cpi_inflation_yoy_pct,housing_permits_saar,epu
2023-09-01,-0.056554621848739495,-0.05800127731092437,7.2,3.7,3.6872066381192563,1537.0,89.22933333333334
2023-10-01,-0.041355462184873945,-0.04066984873949579,7.62,3.9,3.2512659098611785,1528.0,140.11
2023-11-01,0.09885882352941178,0.09740628571428571,7.442,3.7,3.133346274591186,1503.0,114.53366666666668
2023-12-01,0.09949499999999999,0.09637706666666666,6.815,3.8,3.3159099427102934,1519.0,128.02548387096775
2024-01-01,-0.049566386554621845,-0.04833381512605042,6.6425,3.7,3.0883429864855705,1545.0,143.06548387096774
2024-02-01,0.001404201680672269,0.0013185882352941168,6.776000000000001,3.9,3.157074141648697,1577.0,133.40724137931034
2024-03-01,0.038669166666666664,0.03902323333333334,6.820000000000001,3.9,3.4868349120836584,1476.0,112.76225806451612
2024-04-01,-0.049079831932773106,-0.04980652100840336,6.9925,3.9,3.3607951262196734,1459.0,119.90033333333332
2024-05-01,0.03634705882352941,0.03582278991596639,7.06,3.9,3.244278584003113,1407.0,91.20129032258065
2024-06-01,0.007947863247863248,0.007947863247863248,6.9175,4.1,2.9702579486470926,1461.0,86.59966666666666
2024-07-01,0.08697983193277312,0.08655176470588234,6.847499999999999,4.2,2.9414757935583014,1436.0,144.071935483871
2024-08-01,0.03498220338983051,0.034690033898305085,6.5,4.2,2.607144490692037,1476.0,104.58612903225809
2024-09-01,0.02601186440677966,0.025551254237288133,6.18,4.1,2.4264830315416708,1434.0,100.90399999999998
2024-10-01,-0.023169747899159664,-0.023169747899159664,6.428,4.1,2.578844053871343,1428.0,117.2658064516129
2024-11-01,0.04676916666666667,0.0389529,6.804999999999999,4.2,2.719472461284833,1508.0,232.69233333333332
2024-12-01,-0.06637416666666666,-0.06534426666666666,6.715,4.1,2.870690967509981,1480.0,184.91806451612905
